vehicle_id, count, datetime
v_10, 1, 2019-07-18 17:05:27.869597
v_13, 2, 2019-07-18 17:05:30.830743
v_17, 3, 2019-07-18 17:05:31.184827
v_19, 4, 2019-07-18 17:05:36.353117
v_21, 5, 2019-07-18 17:05:39.223682
v_39, 6, 2019-07-18 17:05:57.553348
v_52, 7, 2019-07-18 17:06:15.103157
v_63, 8, 2019-07-18 17:06:40.479237
v_68, 9, 2019-07-18 17:06:47.684645
v_74, 10, 2019-07-18 17:06:56.335434
v_86, 11, 2019-07-18 17:07:07.908298
v_91, 12, 2019-07-18 17:07:10.203885
v_89, 13, 2019-07-18 17:07:13.111886
v_94, 14, 2019-07-18 17:07:13.489562
v_104, 15, 2019-07-18 17:07:22.142697
v_106, 16, 2019-07-18 17:07:28.938798
v_116, 17, 2019-07-18 17:07:30.740011
v_120, 18, 2019-07-18 17:07:34.829763
v_129, 19, 2019-07-18 17:07:39.153548
v_135, 20, 2019-07-18 17:07:41.132149
v_139, 21, 2019-07-18 17:07:44.576475
v_142, 22, 2019-07-18 17:07:50.605412
v_200, 23, 2019-07-18 17:08:51.306303
v_199, 24, 2019-07-18 17:08:52.911578
v_203, 25, 2019-07-18 17:08:53.779708
v_209, 26, 2019-07-18 17:09:03.384859
v_214, 27, 2019-07-18 17:09:12.443611
v_220, 28, 2019-07-18 17:09:15.190301
v_299, 29, 2019-07-18 17:10:41.679238
