vehicle_id, count, datetime
v_1, 1, 2019-12-17 13:38:25.722033
v_2, 2, 2019-12-17 13:38:25.723330
v_3, 3, 2019-12-17 13:38:25.724092
v_4, 4, 2019-12-17 13:38:25.725086
v_15, 5, 2019-12-17 13:41:48.293212
v_19, 6, 2019-12-17 13:41:57.049082
v_20, 7, 2019-12-17 13:42:02.057498
v_21, 8, 2019-12-17 13:42:04.665918
v_24, 9, 2019-12-17 13:42:22.048495
v_28, 10, 2019-12-17 13:42:42.021717
v_31, 11, 2019-12-17 13:42:44.875917
v_34, 12, 2019-12-17 13:42:55.478223
v_35, 13, 2019-12-17 13:42:56.633412
v_36, 14, 2019-12-17 13:43:02.807493
v_44, 15, 2019-12-17 13:46:14.241470
v_48, 16, 2019-12-17 13:46:24.547795
v_46, 17, 2019-12-17 13:46:27.152978
v_50, 18, 2019-12-17 13:46:40.776865
v_51, 19, 2019-12-17 13:46:42.231012
v_53, 20, 2019-12-17 13:46:57.579322
v_56, 21, 2019-12-17 13:47:14.187560
v_57, 22, 2019-12-17 13:47:15.264441
v_60, 23, 2019-12-17 13:47:26.388685
v_62, 24, 2019-12-17 13:47:29.882926
v_64, 25, 2019-12-17 13:47:34.219430
v_66, 26, 2019-12-17 13:47:49.357394
v_67, 27, 2019-12-17 13:47:57.038124
v_68, 28, 2019-12-17 13:48:10.383532
v_76, 29, 2019-12-17 13:51:32.358123
v_78, 30, 2019-12-17 13:51:40.891327
v_80, 31, 2019-12-17 13:51:50.722325
v_83, 32, 2019-12-17 13:52:06.577659
v_88, 33, 2019-12-17 13:52:19.857824
v_89, 34, 2019-12-17 13:52:28.058402
v_90, 35, 2019-12-17 13:52:35.295180
v_91, 36, 2019-12-17 13:52:47.163417
v_94, 37, 2019-12-17 13:52:56.719103
v_97, 38, 2019-12-17 13:53:04.084658
v_98, 39, 2019-12-17 13:53:10.063974
v_100, 40, 2019-12-17 13:53:18.368262
