vehicle_id, count, datetime
v_2, 1, 2019-07-18 16:05:37.674264
v_13, 2, 2019-07-18 16:06:06.563720
v_19, 3, 2019-07-18 16:06:14.706041
v_20, 4, 2019-07-18 16:06:15.309920
v_51, 5, 2019-07-18 16:07:06.705772
v_59, 6, 2019-07-18 16:07:10.174867
v_63, 7, 2019-07-18 16:07:12.356614
v_66, 8, 2019-07-18 16:07:14.523220
v_97, 9, 2019-07-18 16:07:55.085266
v_107, 10, 2019-07-18 16:08:14.230224
v_116, 11, 2019-07-18 16:08:20.377814
v_122, 12, 2019-07-18 16:08:22.496203
v_123, 13, 2019-07-18 16:08:23.985751
v_127, 14, 2019-07-18 16:08:27.869060
v_131, 15, 2019-07-18 16:08:31.229702
v_142, 16, 2019-07-18 16:08:45.141073
v_148, 17, 2019-07-18 16:08:55.055621
v_151, 18, 2019-07-18 16:08:57.360170
v_154, 19, 2019-07-18 16:08:58.656101
v_172, 20, 2019-07-18 16:09:27.223003
v_183, 21, 2019-07-18 16:09:39.504224
v_198, 22, 2019-07-18 16:09:58.255657
