vehicle_id, count, datetime
v_1, 1, 2019-07-18 15:39:41.818232
v_4, 2, 2019-07-18 15:39:44.354042
v_6, 3, 2019-07-18 15:39:46.867652
v_8, 4, 2019-07-18 15:39:58.264696
v_29, 5, 2019-07-18 15:40:26.131551
v_32, 6, 2019-07-18 15:40:29.899831
v_34, 7, 2019-07-18 15:40:31.226543
v_63, 8, 2019-07-18 15:41:05.865363
v_68, 9, 2019-07-18 15:41:07.607366
v_101, 10, 2019-07-18 15:41:51.463402
v_108, 11, 2019-07-18 15:41:57.900053
v_115, 12, 2019-07-18 15:42:06.982489
v_118, 13, 2019-07-18 15:42:10.381050
v_116, 14, 2019-07-18 15:42:13.355585
v_121, 15, 2019-07-18 15:42:19.454074
v_122, 16, 2019-07-18 15:42:33.594192
v_125, 17, 2019-07-18 15:42:45.359985
v_134, 18, 2019-07-18 15:42:55.645610
v_138, 19, 2019-07-18 15:43:01.207314
v_169, 20, 2019-07-18 15:43:45.836026
v_177, 21, 2019-07-18 15:43:49.668865
v_179, 22, 2019-07-18 15:43:52.551329
v_183, 23, 2019-07-18 15:44:04.688955
v_185, 24, 2019-07-18 15:44:09.248772
v_190, 25, 2019-07-18 15:44:09.794388
v_192, 26, 2019-07-18 15:44:13.611609
v_197, 27, 2019-07-18 15:44:18.241891
v_203, 28, 2019-07-18 15:44:19.332966
v_208, 29, 2019-07-18 15:44:22.022071
v_212, 30, 2019-07-18 15:44:24.535638
v_216, 31, 2019-07-18 15:44:26.859822
v_218, 32, 2019-07-18 15:44:29.389732
