vehicle_id, count, datetime
v_9, 1, 2019-12-17 16:54:29.005054
v_12, 2, 2019-12-17 16:55:28.026692
v_31, 3, 2019-12-17 16:58:27.396462
v_37, 4, 2019-12-17 16:59:12.993966
v_63, 5, 2019-12-17 17:01:37.050854
v_64, 6, 2019-12-17 17:01:47.582112
v_77, 7, 2019-12-17 17:03:36.550188
v_83, 8, 2019-12-17 17:03:57.549098
v_88, 9, 2019-12-17 17:04:07.482590
v_89, 10, 2019-12-17 17:04:19.097368
