vehicle_id, count, datetime
v_4, 1, 2019-07-18 16:00:29.035836
v_10, 2, 2019-07-18 16:00:36.549875
v_32, 3, 2019-07-18 16:01:21.311443
v_42, 4, 2019-07-18 16:01:23.828980
v_46, 5, 2019-07-18 16:01:25.153425
v_57, 6, 2019-07-18 16:01:31.185345
v_39, 7, 2019-07-18 16:01:32.353609
v_65, 8, 2019-07-18 16:01:37.077123
v_68, 9, 2019-07-18 16:01:42.909378
v_93, 10, 2019-07-18 16:02:20.165093
v_101, 11, 2019-07-18 16:02:22.261299
v_113, 12, 2019-07-18 16:03:09.749015
v_114, 13, 2019-07-18 16:03:11.579528
v_122, 14, 2019-07-18 16:03:16.219458
v_128, 15, 2019-07-18 16:03:33.841472
v_140, 16, 2019-07-18 16:03:48.652384
v_155, 17, 2019-07-18 16:03:58.077859
v_158, 18, 2019-07-18 16:03:59.388330
v_166, 19, 2019-07-18 16:04:05.812687
v_175, 20, 2019-07-18 16:04:08.870455
v_178, 21, 2019-07-18 16:04:13.757287
v_202, 22, 2019-07-18 16:04:45.205701
v_207, 23, 2019-07-18 16:04:52.303321
v_208, 24, 2019-07-18 16:04:55.206343
v_214, 25, 2019-07-18 16:05:00.561707
v_222, 26, 2019-07-18 16:05:09.451315
v_231, 27, 2019-07-18 16:05:14.956397
v_236, 28, 2019-07-18 16:05:21.538433
v_238, 29, 2019-07-18 16:05:26.778367
v_245, 30, 2019-07-18 16:05:30.103947
