vehicle_id, count, datetime
v_1, 1, 2019-07-18 17:40:17.657726
v_8, 2, 2019-07-18 17:40:34.397789
v_10, 3, 2019-07-18 17:40:37.487628
v_13, 4, 2019-07-18 17:40:42.727135
v_16, 5, 2019-07-18 17:41:09.329663
v_21, 6, 2019-07-18 17:41:15.160052
v_23, 7, 2019-07-18 17:41:17.995727
v_27, 8, 2019-07-18 17:41:23.250209
v_31, 9, 2019-07-18 17:41:26.962005
v_41, 10, 2019-07-18 17:41:33.850561
v_47, 11, 2019-07-18 17:41:36.181380
v_97, 12, 2019-07-18 17:41:52.482496
v_100, 13, 2019-07-18 17:41:54.501802
v_111, 14, 2019-07-18 17:42:00.591321
v_123, 15, 2019-07-18 17:42:49.441761
v_126, 16, 2019-07-18 17:42:51.829288
v_130, 17, 2019-07-18 17:42:56.978648
v_134, 18, 2019-07-18 17:43:00.632484
v_139, 19, 2019-07-18 17:43:06.545634
v_146, 20, 2019-07-18 17:43:12.937335
v_151, 21, 2019-07-18 17:43:18.458808
v_155, 22, 2019-07-18 17:43:20.951680
v_160, 23, 2019-07-18 17:43:25.823374
v_164, 24, 2019-07-18 17:43:28.033383
v_171, 25, 2019-07-18 17:43:36.070171
v_175, 26, 2019-07-18 17:43:43.105876
v_180, 27, 2019-07-18 17:43:52.746011
v_188, 28, 2019-07-18 17:44:12.197028
v_193, 29, 2019-07-18 17:44:16.108853
v_198, 30, 2019-07-18 17:44:21.488141
v_202, 31, 2019-07-18 17:44:26.808827
v_210, 32, 2019-07-18 17:44:39.869651
v_212, 33, 2019-07-18 17:44:42.562162
v_216, 34, 2019-07-18 17:44:50.455400
v_219, 35, 2019-07-18 17:44:55.693163
